H31_Cycle_Num,H31_Cycle_Life(%),H31_C_Rest_Start_Volt(V),H31_C_Rest_End_Volt(V),H31_D_Rest_Start_Volt(V),H31_D_Rest_End_Volt(V),H31_CC_Chg_Cur(A),H31_CC_Chg_Volt(V),H31_CC_Chg_CapaCity(Ah),H31_CC_Chg_Energy(Wh),H31_CC_Chg_Time(s),H31_CCCV_Chg_Cur(A),H31_CCCV_Chg_Volt(V),H31_CCCV_Chg_CapaCity(Ah),H31_CCCV_Chg_Energy(Wh),H31_CCCV_Chg_Time(s),H31_CV_Chg_Time(s),H31_CC_Dischg_Cur(A),H31_CC_Dischg_Volt(V),H31_CC_Dischg_CapaCity(Ah),H31_CC_Dischg_Energy(Wh),H31_CC_Dischg_Time(s),H31_Volt_CC_DChg_00s,H31_Volt_CC_DChg_10s,H31_Rin(ohm)
277,95.5147553426906,4.1982,4.1865,2.597,2.9547,2.449,4.099,3.429195111111111,12.86865688888889,5040.0,0.0974,4.2001,4.595424888888889,17.74845511111111,8967.800000000001,3927.800000000001,-4.8988000000000005,2.4996,4.594973333333334,16.131196444444445,3376.6000000000004,4.0962,4.0237,0.014799542745162035
278,95.37514200843464,4.1982,4.1861,2.5957,2.9637,2.449,4.099,3.4291568888888886,12.868824888888888,5040.0,0.0978,4.2001,4.595691555555555,17.749934222222223,8970.900000000001,3930.9000000000015,-4.8988000000000005,2.5,4.588256888888889,16.096719999999998,3371.8,4.1003,4.0228,0.015820200865518018
279,95.27943961764868,4.1979,4.1858,2.5908,2.9659,2.4494000000000002,4.0993,3.4084422222222224,12.799792,5010.0,0.0978,4.2001,4.5854448888888895,17.725125333333335,9087.2,4077.2000000000007,-4.8988000000000005,2.5,4.5836528888888886,16.074700444444446,3368.4,4.0935,4.019,0.015207805993304393
280,95.31674498052094,4.1979,4.1858,2.6041,2.9625,2.4497,4.0984,3.408616,12.799397333333333,5010.0,0.0978,4.2001,4.583784888888889,17.716705777777776,9037.300000000001,4027.300000000001,-4.8988000000000005,2.4996,4.5854475555555565,16.08383288888889,3369.7000000000003,4.0931,4.0194,0.01504450069404745
281,95.15351785044984,4.1979,4.1855,2.5954,2.9696,2.449,4.0997,3.4085706666666664,12.799524444444444,5010.0,0.0978,4.2001,4.583015111111111,17.714275555555556,9085.0,4075.0,-4.8984,2.5,4.577595111111111,16.038819555555555,3364.0,4.0885,4.0147,0.01506614404703565
282,95.33016862892444,4.1979,4.1858,2.6038,2.9591,2.449,4.0993,3.401671555555556,12.779948444444445,5000.0,0.0978,4.2001,4.579552444444444,17.70876088888889,9032.300000000001,4032.300000000001,-4.8988000000000005,2.5,4.586093333333333,16.09415288888889,3370.1000000000004,4.0975,4.0209,0.015636482403854002
283,95.37407957239444,4.1979,4.1858,2.6035,2.9566,2.4494000000000002,4.0981,3.415569777777778,12.818994666666667,5020.0,0.0978,4.2001,4.585605333333333,17.714375111111114,8985.7,3965.7000000000007,-4.8988000000000005,2.5,4.5882057777777785,16.10315911111111,3371.7000000000003,4.0928,4.0215,0.014554584796276802
284,95.36344597341824,4.1979,4.1858,2.5951,2.9569,2.449,4.0997,3.422306222222222,12.846357333333332,5030.0,0.0978,4.2001,4.588224888888889,17.725034666666666,8990.6,3960.6000000000004,-4.8988000000000005,2.5,4.587694222222223,16.10221511111111,3371.3,4.0916,4.0215,0.014309626847391206
285,95.3597505437132,4.1979,4.1861,2.6035,2.9563,2.449,4.0984,3.408604888888889,12.796107555555556,5010.0,0.0978,4.2001,4.58674,17.725642666666666,9017.300000000001,4007.300000000001,-4.8999,2.5,4.587516444444445,16.10175111111111,3371.1000000000004,4.0941,4.0221,0.014694177432192508
286,95.42863335341492,4.1982,4.1865,2.5945,2.9523,2.4494000000000002,4.0987,3.422395111111111,12.844716444444444,5030.0,0.0974,4.2001,4.588031555555555,17.721829333333336,8956.900000000001,3926.9000000000015,-4.8988000000000005,2.5,4.5908302222222215,16.12437511111111,3373.4,4.0941,4.0249,0.014125908385727191
287,95.50934153817272,4.1982,4.1868,2.5967,2.9479,2.4497,4.0981,3.4292848888888887,12.865703111111111,5040.0,0.0974,4.2001,4.592076,17.730624,8923.300000000001,3883.300000000001,-4.899100000000001,2.5,4.594712888888889,16.148087111111114,3376.2000000000003,4.1043,4.0277,0.01563552489232716
288,95.50937849246978,4.1982,4.1865,2.6026,2.947,2.4494000000000002,4.0984,3.436167555555556,12.88815111111111,5050.0,0.0978,4.2004,4.594600888888889,17.734757333333334,8891.5,3841.5,-4.899100000000001,2.5,4.5947146666666665,16.151504,3376.2000000000003,4.0972,4.0287,0.013982159988569373
289,95.47103840928013,4.1982,4.1868,2.5926,2.9501,2.4497,4.0981,3.4361931111111113,12.887859555555556,5050.0,0.0978,4.2001,4.595060888888889,17.736259555555556,8893.900000000001,3843.9000000000015,-4.899100000000001,2.5,4.5928702222222215,16.140227555555555,3374.9,4.0947,4.028,0.013614745565512027
290,95.37730383481208,4.1982,4.1865,2.5899,2.9532,2.4494000000000002,4.0987,3.4293053333333328,12.866363555555555,5040.0,0.0974,4.2001,4.591468,17.72890488888889,8945.300000000001,3905.300000000001,-4.899100000000001,2.4996,4.5883608888888885,16.115150222222223,3371.7000000000003,4.0953,4.0246,0.014431222061194817
291,95.3970189522884,4.1982,4.1865,2.6038,2.952,2.4497,4.0997,3.4292664444444445,12.870053333333331,5040.0,0.0978,4.2001,4.589687111111111,17.725505777777776,8935.1,3895.1000000000004,-4.8988000000000005,2.5,4.5893093333333335,16.124305777777778,3372.3,4.0947,4.0262,0.01398301624887714
292,95.37249977619555,4.1982,4.1865,2.6035,2.9513,2.4494000000000002,4.0997,3.429308444444444,12.869618666666668,5040.0,0.0978,4.2004,4.588621777777777,17.720629333333335,8942.0,3902.0,-4.899100000000001,2.5,4.5881297777777785,16.11552177777778,3371.5,4.0966,4.0243,0.014757812659467934
293,95.44099456577824,4.1982,4.1865,2.5988,2.947,2.4497,4.0981,3.422492,12.84172977777778,5030.0,0.0974,4.2001,4.588869333333333,17.721811555555554,8930.2,3900.2000000000007,-4.8988000000000005,2.5,4.591424888888889,16.13522488888889,3373.8,4.0935,4.0262,0.013738058299991725
294,95.47026236904206,4.1982,4.1868,2.6026,2.9458,2.4494000000000002,4.0984,3.4362368888888892,12.88924888888889,5050.0,0.0978,4.2004,4.593114222222223,17.729468444444443,8886.5,3836.5,-4.8988000000000005,2.5,4.592832888888889,16.148021333333332,3374.8,4.0969,4.0283,0.014003429411284393
295,95.45597953323214,4.1982,4.1865,2.6026,2.9448,2.4494000000000002,4.0984,3.4361315555555563,12.887379555555555,5050.0,0.0974,4.2001,4.592052444444445,17.723374222222223,8874.300000000001,3824.300000000001,-4.899100000000001,2.5,4.592145777777778,16.147468444444446,3374.3,4.0947,4.0283,0.013553509828335773
296,95.3962059577533,4.1982,4.1865,2.6038,2.9482,2.4497,4.099,3.436110888888889,12.888105777777778,5050.0,0.0978,4.2001,4.5923155555555555,17.725692444444444,8913.7,3863.7000000000007,-4.8988000000000005,2.5,4.589270222222223,16.128476444444445,3372.3,4.1018,4.0268,0.015309871805340118
297,95.38740159648106,4.1982,4.1865,2.5899,2.947,2.4497,4.099,3.429272888888889,12.86596622222222,5040.0,0.0978,4.2001,4.588608444444444,17.71674133333333,8921.1,3881.1000000000004,-4.899100000000001,2.4996,4.588846666666666,16.127166222222222,3371.9,4.0931,4.0256,0.013778040864648585
298,95.4254552838686,4.1982,4.1865,2.592,2.9439,2.4494000000000002,4.0997,3.4362108888888887,12.89095466666667,5050.0,0.0974,4.2001,4.589159111111111,17.715040000000002,8880.300000000001,3830.300000000001,-4.899100000000001,2.4996,4.590677333333333,16.14009066666667,3373.2000000000003,4.0953,4.0274,0.013859688514216864
299,95.49331261182718,4.1982,4.1868,2.6019,2.9402,2.4497,4.0997,3.4430866666666664,12.913992,5060.0,0.0978,4.2004,4.592326222222222,17.722474666666667,8858.5,3798.5,-4.8999,2.5,4.593941777777778,16.161313777777774,3375.5,4.0975,4.0296,0.01385742566174817
300,95.47401323019264,4.1982,4.1868,2.5889,2.9402,2.4497,4.0984,3.4431640000000003,12.910067555555555,5060.0,0.0978,4.2001,4.5937222222222225,17.723585777777778,8840.5,3780.5,-4.8999,2.5,4.593013333333333,16.15979022222222,3374.9,4.0997,4.0305,0.014122737198718418
301,95.4689689686453,4.1985,4.1871,2.5942,2.9408,2.4494000000000002,4.0984,3.4431457777777776,12.910593777777779,5060.0,0.0978,4.2004,4.593910222222222,17.725098666666664,8849.2,3789.2000000000007,-4.899100000000001,2.5,4.592770666666667,16.158727111111112,3374.7000000000003,4.1015,4.0302,0.014553693535547326
302,95.42275762018392,4.1982,4.1868,2.6026,2.9423,2.4501,4.099,3.443183111111111,12.912120000000002,5060.0,0.0978,4.2004,4.592372,17.720208,8851.7,3791.7000000000007,-4.899100000000001,2.4996,4.590547555555556,16.146549333333333,3373.1000000000004,4.0962,4.0296,0.013594333653119822
303,95.35472475931437,4.1982,4.1868,2.593,2.9454,2.4497,4.0993,3.436236,12.888667555555555,5050.0,0.0978,4.2004,4.589407555555557,17.71367111111111,8889.1,3839.1000000000004,-4.899100000000001,2.5,4.587274666666667,16.127050666666666,3370.7000000000003,4.1,4.0271,0.014880284133820443
304,95.0346820697104,4.1982,4.1855,2.6041,2.9603,2.4494000000000002,4.099,3.422516,12.83706311111111,5030.0,0.0978,4.2001,4.582659555555556,17.69151822222222,8989.800000000001,3959.800000000001,-4.8988000000000005,2.5,4.571878222222223,16.037514666666667,3359.7000000000003,4.1009,4.0169,0.017147056421980996
305,95.02992420396518,4.1982,4.1858,2.5902,2.9594,2.449,4.0984,3.4018804444444446,12.773317333333333,5000.0,0.0978,4.2001,4.5725768888888885,17.671717333333333,9010.2,4010.2000000000007,-4.899100000000001,2.4996,4.571649333333334,16.044149333333333,3359.5,4.0913,4.0194,0.014676165009899836
306,94.98240097795852,4.1982,4.1858,2.6041,2.9619,2.4494000000000002,4.099,3.4018933333333328,12.773381333333333,5000.0,0.0978,4.2001,4.572040888888889,17.669743999999998,9037.400000000001,4037.4000000000015,-4.8988000000000005,2.4996,4.569363111111111,16.03296177777778,3357.8,4.0997,4.0187,0.01653466154976737
307,94.9030508636173,4.1979,4.1855,2.593,2.9637,2.4497,4.0984,3.39508,12.74822311111111,4990.0,0.0978,4.2001,4.568111555555555,17.656481777777778,9045.7,4055.7000000000007,-4.899100000000001,2.5,4.5655457777777775,16.001486222222223,3355.1000000000004,4.0916,4.0135,0.015941703578208254
308,95.16538941837725,4.1982,4.1861,2.5976,2.9492,2.4494000000000002,4.0981,3.4020344444444444,12.773843555555555,5000.0,0.097,4.2001,4.568603111111113,17.654714666666667,8946.800000000001,3946.800000000001,-4.899100000000001,2.5,4.578166222222222,16.084442666666664,3364.1000000000004,4.1006,4.0228,0.015880467841031996
309,95.15450637789594,4.1982,4.1858,2.6035,2.9489,2.449,4.0981,3.4157071111111117,12.816274666666667,5020.0,0.0974,4.2001,4.57794,17.67882666666667,8919.400000000001,3899.4000000000015,-4.899100000000001,2.5,4.577642666666667,16.082279111111113,3363.8,4.0947,4.0228,0.014676165009899655
310,94.95644058428071,4.1979,4.1861,2.6041,2.964,2.4497,4.0984,3.415690666666667,12.816978666666666,5020.0,0.0978,4.2001,4.578592888888889,17.68237866666667,8928.0,3908.0,-4.8988000000000005,2.4996,4.568114222222222,16.025212444444442,3357.0,4.0956,4.02,0.015432350779782916
311,94.79553233634952,4.1979,4.1852,2.6019,2.9653,2.449,4.0984,3.381283333333333,12.701152,4970.0,0.0978,4.2001,4.562163111111111,17.64247288888889,9116.400000000001,4146.4000000000015,-4.8988000000000005,2.5,4.560373333333333,15.986206222222226,3351.3,4.0882,4.0119,0.015575242916632604
312,94.82608430143584,4.1979,4.1852,2.6019,2.9631,2.4494000000000002,4.0981,3.381330888888889,12.701595555555556,4970.0,0.0978,4.1998,4.561168444444444,17.638289777777775,9094.2,4124.200000000001,-4.8984,2.5,4.561843111111111,15.995112888888888,3352.4,4.0935,4.0132,0.01639310795361738
313,94.80972278641684,4.1979,4.1852,2.5954,2.9637,2.4497,4.0993,3.3879597777777777,12.727254222222221,4980.0,0.0978,4.1998,4.5621715555555555,17.64087111111111,9095.2,4115.200000000001,-4.8988000000000005,2.4996,4.561056,15.9932,3351.8,4.0953,4.0141,0.016575487874581515
314,95.09270031607934,4.1982,4.1858,2.5948,2.9467,2.449,4.0984,3.388119111111111,12.729747555555555,4980.0,0.0978,4.2001,4.563941333333333,17.649552,9008.400000000001,4028.4000000000015,-4.8988000000000005,2.5,4.5746693333333335,16.06938311111111,3361.6000000000004,4.0944,4.0209,0.015003674369233305
315,95.055145511702,4.1979,4.1861,2.5951,2.9507,2.449,4.099,3.4155913333333334,12.816721777777778,5020.0,0.0978,4.2001,4.5765284444444445,17.674211555555555,8977.7,3957.7000000000007,-4.8988000000000005,2.5,4.5728626666666665,16.06222933333333,3360.3,4.0922,4.0215,0.014432105821834004
316,95.01856075762224,4.1982,4.1858,2.6041,2.9507,2.4497,4.0984,3.4087911111111113,12.793412444444444,5010.0,0.0978,4.2001,4.571628,17.658620444444445,8940.6,3930.6000000000004,-4.899100000000001,2.5,4.5711026666666665,16.055020444444445,3359.0,4.0978,4.0212,0.01563552489232716
317,94.67277016154848,4.1979,4.1852,2.5939,2.9696,2.449,4.0981,3.3881153333333334,12.718997333333332,4980.0,0.0978,4.2001,4.568181777777778,17.656700444444443,9142.7,4162.700000000001,-4.899100000000001,2.5,4.554467555555556,15.958570666666668,3347.0,4.0876,4.011,0.01563552489232716
318,94.66078773072994,4.1979,4.1852,2.5936,2.9693,2.4494000000000002,4.0984,3.3745366666666667,12.679880888888889,4960.0,0.0978,4.1998,4.554942666666667,17.61927111111111,9123.2,4163.200000000001,-4.8984,2.5,4.553891111111111,15.955287111111112,3346.6000000000004,4.0879,4.0113,0.015637759268332517
319,94.67806386460094,4.1976,4.1852,2.6044,2.9665,2.4494000000000002,4.099,3.374522,12.680183111111111,4960.0,0.0978,4.2001,4.554552444444445,17.618076444444444,9128.1,4168.1,-4.8984,2.4996,4.554722222222223,15.962112,3347.2000000000003,4.0972,4.0116,0.017475093908214997
320,94.7688051410079,4.1979,4.1852,2.6041,2.9594,2.449,4.099,3.374486666666667,12.679943111111111,4960.0,0.0978,4.2001,4.555584888888888,17.62231288888889,9158.2,4198.200000000001,-4.899100000000001,2.5,4.559087555555556,15.991136000000001,3350.3,4.0975,4.0141,0.017023534934988087
321,94.8031079672448,4.1979,4.1855,2.6044,2.9588,2.4497,4.0997,3.395148888888889,12.751752,4990.0,0.0978,4.2001,4.560979555555556,17.630254222222224,9024.800000000001,4034.800000000001,-4.8988000000000005,2.5,4.560737777777778,15.999818666666666,3351.5,4.0925,4.0156,0.015697721891075402
322,94.76445377253025,4.1982,4.1855,2.5908,2.9594,2.4494000000000002,4.0987,3.3881911111111114,12.724808000000001,4980.0,0.0978,4.2001,4.560186222222223,17.628858666666666,9039.300000000001,4059.300000000001,-4.8988000000000005,2.4996,4.558878222222223,15.991390222222222,3350.1000000000004,4.1009,4.015,0.01753490650771628
323,94.51965927029492,4.1979,4.1852,2.601,2.9724,2.4494000000000002,4.0997,3.388283111111111,12.726644444444444,4980.0,0.0978,4.2001,4.555872444444444,17.612688,9137.900000000001,4157.9000000000015,-4.8984,2.5,4.547101777777778,15.92318577777778,3341.6000000000004,4.0935,4.0076,0.017536338396210938
324,94.50866536692246,4.1979,4.1852,2.6047,2.9715,2.449,4.0987,3.3608800000000003,12.634472,4940.0,0.0978,4.2001,4.546853777777778,17.597452444444443,9160.7,4220.700000000001,-4.8988000000000005,2.5,4.546572888888889,15.924273777777778,3341.1000000000004,4.0966,4.0088,0.017922756593451387
325,94.4655858951361,4.1979,4.1852,2.5911,2.9737,2.449,4.0981,3.360950888888889,12.63188977777778,4940.0,0.0978,4.2001,4.546904888888889,17.59449066666667,9137.6,4197.6,-4.8988000000000005,2.5,4.544500444444445,15.917059555555555,3339.6000000000004,4.0919,4.0091,0.0169020984730954
326,94.3978301914944,4.1982,4.1849,2.5936,2.9752,2.449,4.0987,3.3541031111111113,12.607847111111111,4930.0,0.0978,4.2004,4.542922666666667,17.58280711111111,9215.6,4285.6,-4.8988000000000005,2.5,4.541240888888889,15.888716444444444,3337.3,4.0885,4.0042,0.017208295909202215
327,94.57701233931694,4.1982,4.1855,2.5964,2.9656,2.4494000000000002,4.0997,3.367728666666667,12.660277333333331,4950.0,0.0978,4.2004,4.54352088888889,17.580890666666665,9107.1,4157.1,-4.8984,2.5,4.5498608888888885,15.947772444444444,3343.5,4.0916,4.0122,0.016209374489629204
328,94.57962685583324,4.1982,4.1855,2.6044,2.9656,2.4494000000000002,4.0981,3.367791333333333,12.65398311111111,4950.0,0.0978,4.2004,4.550077777777777,17.601278222222223,9114.300000000001,4164.300000000001,-4.8988000000000005,2.5,4.549986666666666,15.946675555555556,3343.6000000000004,4.0879,4.011,0.015697721891075402
329,94.44441108292628,4.1982,4.1855,2.5985,2.974,2.4494000000000002,4.0981,3.367783333333333,12.654395555555556,4950.0,0.0978,4.2004,4.550185777777778,17.60229511111111,9104.900000000001,4154.9000000000015,-4.8984,2.5,4.543481777777778,15.910216888888888,3338.9,4.0947,4.0094,0.0174138494202187
330,94.55386047221496,4.1982,4.1855,2.6004,2.9644,2.4494000000000002,4.0984,3.360979111111112,12.633372444444444,4940.0,0.0978,4.2004,4.543327111111111,17.58109688888889,9092.0,4152.0,-4.8984,2.5,4.548747111111111,15.94619377777778,3342.6000000000004,4.0972,4.0122,0.01735260493222276
331,94.60616004111536,4.1985,4.1858,2.6001,2.9619,2.4494000000000002,4.099,3.374728,12.679854222222222,4960.0,0.0978,4.2004,4.548359555555556,17.591173333333334,9048.2,4088.2000000000007,-4.899100000000001,2.5,4.551263111111111,15.962199111111113,3344.4,4.0981,4.0141,0.017146006409340414
332,94.62723322900828,4.1985,4.1858,2.5954,2.9613,2.449,4.0993,3.381518666666667,12.703164444444445,4970.0,0.0978,4.2007,4.5524871111111125,17.603372444444446,9039.900000000001,4069.9000000000015,-4.899100000000001,2.4996,4.552276888888889,15.968019555555557,3345.1000000000004,4.0894,4.0147,0.01524769855687779
333,94.6055041023427,4.1985,4.1861,2.6044,2.9622,2.4494000000000002,4.0997,3.381637333333333,12.704019555555556,4970.0,0.0978,4.2007,4.552609777777778,17.604567111111113,9051.6,4081.6000000000004,-4.899100000000001,2.5,4.551231555555555,15.963365333333332,3344.3,4.0962,4.0147,0.016635708599538532
334,94.55339854350184,4.1982,4.1858,2.5964,2.9634,2.4494000000000002,4.0981,3.3748253333333333,12.677041777777779,4960.0,0.0978,4.2004,4.5512382222222225,17.599843555555555,9057.0,4097.0,-4.899100000000001,2.5,4.548724888888889,15.948348444444443,3342.6000000000004,4.1006,4.0128,0.017921659080239155
335,94.52530403916934,4.1985,4.1855,2.6047,2.9644,2.4494000000000002,4.0997,3.3747175555555553,12.680805333333334,4960.0,0.0978,4.2007,4.5489355555555555,17.59501155555556,9086.1,4126.1,-4.8988000000000005,2.5,4.547373333333333,15.939797333333335,3341.6000000000004,4.0972,4.0116,0.017473667020494882
336,94.25696041113872,4.1985,4.1852,2.6029,2.978,2.4497,4.0984,3.3611435555555556,12.627142222222224,4940.0,0.0978,4.2004,4.544657333333333,17.58007288888889,9187.6,4247.6,-4.8984,2.5,4.534464,15.866689777777777,3332.3,4.0854,4.0039,0.016638085905601858
337,94.16508279009749,4.1982,4.1849,2.5914,2.9802,2.449,4.0993,3.3402995555555557,12.563,4910.0,0.0978,4.2004,4.5320537777777785,17.550757333333333,9266.900000000001,4356.9000000000015,-4.899100000000001,2.5,4.530044,15.845548444444445,3329.1000000000004,4.0866,4.0017,0.017329713620869176
338,94.11641398088229,4.1982,4.1849,2.5939,2.9814,2.4494000000000002,4.099,3.3333986666666666,12.539698666666666,4900.0,0.0978,4.2004,4.529444888888889,17.54537777777778,9286.5,4386.5,-4.8988000000000005,2.5,4.527702666666667,15.834783999999999,3327.4,4.0897,4.0004,0.018228954029558198
339,94.37943619013762,4.1992,4.1855,2.5936,2.9687,2.449,4.0981,3.3404335555555558,12.564876444444444,4910.0,0.0978,4.2007,4.531717333333333,17.550328888888888,9167.0,4257.0,-4.8988000000000005,2.5,4.540356,15.910065777777778,3336.4,4.0882,4.0097,0.016024332489589288
340,94.3973867399298,4.1985,4.1855,2.6047,2.9675,2.4494000000000002,4.0984,3.361080444444444,12.631947555555556,4940.0,0.0978,4.2007,4.541571111111112,17.572097777777778,9090.900000000001,4150.9000000000015,-4.899100000000001,2.5,4.541219555555555,15.914035555555555,3337.1000000000004,4.0913,4.0104,0.016513237125186386
341,94.3944488733143,4.1985,4.1858,2.6026,2.9668,2.4497,4.0987,3.3610302222222224,12.632013333333335,4940.0,0.0978,4.2004,4.541018222222222,17.57010488888889,9127.6,4187.6,-4.899100000000001,2.5,4.541078222222223,15.913749333333332,3337.0,4.0891,4.0101,0.016125410789736835
342,94.43671535056556,4.1985,4.1858,2.5933,2.9644,2.449,4.0981,3.361073333333333,12.63156977777778,4940.0,0.0978,4.2007,4.542372888888889,17.57501866666667,9099.7,4159.700000000001,-4.899100000000001,2.5,4.543111555555555,15.926154666666667,3338.4,4.0953,4.0116,0.01708477067216434
343,94.49195278608148,4.1985,4.1858,2.5979,2.96,2.4494000000000002,4.0984,3.367935777777778,12.654736000000002,4950.0,0.0978,4.2004,4.544240888888888,17.577274666666668,9070.5,4120.5,-4.899100000000001,2.5,4.5457688888888885,15.944773333333332,3340.3,4.0941,4.0138,0.016390765650833878
344,94.56545488291448,4.1985,4.1861,2.5973,2.9557,2.4501,4.0997,3.3817064444444447,12.704421333333334,4970.0,0.0978,4.2007,4.547242222222222,17.582060444444444,9026.2,4056.2000000000007,-4.8999,2.4996,4.549304888888889,15.968069333333332,3342.8,4.0935,4.0169,0.015632972101471458
345,94.59487974194076,4.1985,4.1865,2.6035,2.9541,2.4494000000000002,4.0997,3.3885735555555563,12.726416888888886,4980.0,0.0978,4.2007,4.5503684444444445,17.588352,8986.300000000001,4006.300000000001,-4.8999,2.4996,4.550720444444444,15.980078222222222,3343.9,4.1003,4.0181,0.01677585256841982
346,94.61940815660788,4.1992,4.1865,2.6038,2.9535,2.4497,4.0987,3.388477555555556,12.724163555555556,4980.0,0.0978,4.2007,4.5526800000000005,17.595788444444445,9002.300000000001,4022.300000000001,-4.8988000000000005,2.4996,4.551900444444445,15.985820444444444,3344.8,4.0913,4.0184,0.014881195394790688
347,94.5226248526332,4.1985,4.1861,2.5905,2.9572,2.4494000000000002,4.0984,3.381608888888889,12.698348444444443,4970.0,0.0978,4.2007,4.550728,17.590540444444443,9025.900000000001,4055.9000000000015,-4.899100000000001,2.5,4.547244444444445,15.958243555555557,3341.4,4.09,4.0156,0.015186462819701535
348,94.36620655179362,4.1985,4.1861,2.601,2.9684,2.4494000000000002,4.0981,3.374766888888889,12.674861333333334,4960.0,0.0978,4.2004,4.5486582222222225,17.58710577777778,9046.800000000001,4086.800000000001,-4.8988000000000005,2.5,4.539719555555555,15.910977777777777,3336.0,4.0904,4.0119,0.016024332489589288
349,94.2437122956462,4.1982,4.1855,2.605,2.969,2.449,4.0993,3.354115111111111,12.609871111111111,4930.0,0.0978,4.2004,4.535738222222222,17.555009777777776,9158.800000000001,4228.800000000001,-4.899100000000001,2.5,4.533826666666667,15.881226666666667,3331.7000000000003,4.0897,4.0073,0.016819415811067297
350,94.2268057047457,4.1985,4.1855,2.605,2.9687,2.4494000000000002,4.0993,3.3542053333333333,12.609626666666669,4930.0,0.0978,4.2004,4.534734666666666,17.550218666666666,9146.900000000001,4216.9000000000015,-4.899100000000001,2.5,4.533013333333333,15.878570666666668,3331.1000000000004,4.0897,4.007,0.01688065154824355
351,94.21487870537273,4.1982,4.1852,2.5936,2.969,2.449,4.0997,3.3541955555555556,12.609965333333333,4930.0,0.0978,4.2004,4.533684,17.546293333333335,9143.6,4213.6,-4.8988000000000005,2.5,4.532439555555555,15.877585777777778,3330.7000000000003,4.0962,4.007,0.018208540867151127
352,94.39758998856358,4.1985,4.1858,2.5936,2.9588,2.4497,4.0997,3.360964,12.639293333333331,4940.0,0.0974,4.2004,4.5352555555555565,17.553648000000003,9055.900000000001,4115.9000000000015,-4.899100000000001,2.5,4.541229333333334,15.928554666666669,3337.0,4.0913,4.0119,0.016207058439305293
353,94.40961861225344,4.1982,4.1858,2.6044,2.9572,2.4494000000000002,4.0997,3.3748135555555554,12.678661333333332,4960.0,0.0974,4.2004,4.541320444444445,17.560367999999997,9046.2,4086.2000000000007,-4.899100000000001,2.5,4.541808,15.933550222222221,3337.5,4.1009,4.0125,0.018044130554591663
354,94.39917902333671,4.1982,4.1858,2.6004,2.9578,2.4494000000000002,4.0997,3.3748064444444443,12.67883911111111,4960.0,0.0978,4.2007,4.542306222222224,17.564700444444444,9062.2,4102.200000000001,-4.8988000000000005,2.5,4.541305777777778,15.931057777777777,3337.1000000000004,4.0978,4.0128,0.017351188046052086
355,94.14773274763238,4.1982,4.1852,2.6007,2.9684,2.449,4.099,3.354131333333333,12.603654222222222,4930.0,0.0978,4.2004,4.536570666666666,17.55213511111111,9199.0,4269.0,-4.899100000000001,2.5,4.529209333333333,15.856266666666667,3328.4,4.0851,4.0029,0.016778591986283068
356,94.13937183792474,4.1982,4.1849,2.5939,2.9687,2.449,4.0997,3.3471977777777777,12.585468444444444,4920.0,0.0978,4.2001,4.530098222222222,17.536080000000002,9206.7,4286.700000000001,-4.8988000000000005,2.5,4.528807111111111,15.858931555555557,3328.1000000000004,4.0869,4.0035,0.0170245774475382
357,94.20695200865543,4.1982,4.1852,2.5914,2.964,2.449,4.0987,3.347189333333333,12.584264888888889,4920.0,0.0978,4.2001,4.5303817777777775,17.535658666666667,9154.800000000001,4234.800000000001,-4.899100000000001,2.5,4.532058222222222,15.877505777777777,3330.5,4.0863,4.006,0.016390765650833698
358,94.25728376123791,4.1982,4.1852,2.6023,2.9609,2.4494000000000002,4.0993,3.3472435555555564,12.581094222222221,4920.0,0.0978,4.2001,4.533024444444444,17.54378311111111,9226.800000000001,4306.800000000001,-4.899100000000001,2.5,4.5344795555555555,15.899621333333332,3332.1000000000004,4.0876,4.0104,0.01575799636667967
359,94.2857755242637,4.1982,4.1855,2.5954,2.9603,2.449,4.0993,3.368021333333333,12.653587555555555,4950.0,0.0978,4.2001,4.535736,17.540188444444443,9025.1,4075.1000000000004,-4.899100000000001,2.5,4.535850222222222,15.910275555555556,3333.1000000000004,4.0919,4.0122,0.016268294176481367
360,94.27645380283276,4.1982,4.1855,2.5933,2.9588,2.4494000000000002,4.0997,3.3679333333333332,12.654425777777778,4950.0,0.0978,4.2004,4.5356848888888885,17.54139911111111,9037.800000000001,4087.800000000001,-4.899100000000001,2.5,4.535401777777778,15.907758222222224,3332.8,4.0916,4.0119,0.016268294176481367
361,93.95142228312704,4.1982,4.1849,2.5936,2.9752,2.4494000000000002,4.0997,3.3611346666666666,12.62606133333333,4940.0,0.0978,4.2001,4.531895555555556,17.525642666666666,9149.2,4209.200000000001,-4.8988000000000005,2.5,4.519765333333334,15.815601777777777,3321.5,4.0848,4.0026,0.016779619498652785
362,93.95960765992363,4.1985,4.1849,2.6054,2.9749,2.4494000000000002,4.0987,3.3335855555555556,12.536559111111112,4900.0,0.0978,4.2004,4.520944888888889,17.50547733333333,9208.800000000001,4308.800000000001,-4.8984,2.5,4.520159111111111,15.823998222222222,3321.8,4.0873,4.0039,0.01702596766291037
